Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
OPPO,2021.0,Android,175.0,A74,1,מסך מגע,6.0,3800.0,4.0,6.43,8.0,2592000.0,409.0,,AMOLED,0,"שחור, כחול",microSDXC,16.0,52.0,1,1,839.0,928.0,0.0,5.0,5000.0,zap_13
Realme,2022.0,Android,178.0,10,1,מסך מגע,8.0,4200.0,4.0,6.4,8.0,2592000.0,411.0,90.0,Super AMOLED,0,"לבן, כחול",microSDXC,16.0,52.0,1,1,979.0,979.0,1.0,5.3,5000.0,zap_13
Samsung,2020.0,Android,185.0,Galaxy A71,1,מסך מגע,8.0,4000.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED Plus,0,"שחור, כחול, כסוף",microSDXC,32.0,86.0,1,1,1299.0,1429.0,1.0,5.0,4500.0,zap_13
Nokia,2020.0,Android,185.0,,1,מסך מגע,3.0,3800.0,4.0,6.55,8.0,1152000.0,268.0,60.0,IPS LCD,0,"שחור, כחול כהה",Micro SD/T-Flash,8.0,22.0,1,1,548.0,790.0,1.0,4.2,4000.0,zap_13
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,18.0,40.0,1,1,2099.0,3015.0,1.0,5.0,4100.0,zap_13
Slider,,,,,0,מקשי ספרות,,,,,,,,,,0,"אדום, שחור וכסף",,,1.0,0,0,349.0,415.0,0.0,,,zap_13
OPPO,2020.0,Android,184.0,Reno,1,מסך מגע,12.0,,5.0,6.55,8.0,2592000.0,402.0,90.0,Super AMOLED,0,"שחור, כחול, אדום",,32.0,81.0,1,1,1999.0,2699.0,1.0,5.1,4400.0,zap_13
OnePlus,2023.0,Android,195.0,Nord CE 3 Lite,1,מסך מגע,8.0,3900.0,5.0,6.72,8.0,2592000.0,391.0,120.0,IPS LCD,0,"אפור, ירוק צהוב",microSDXC,16.0,112.0,1,1,1499.0,1499.0,1.0,5.1,5000.0,zap_13
Realme,2021.0,Android,180.0,GT Master,1,מסך מגע,6.0,4300.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,"שחור, לבן, אפור",,32.0,74.0,1,1,1160.0,1399.0,1.0,5.2,4300.0,zap_13
OnePlus,2020.0,Android,184.0,Nord,1,מסך מגע,8.0,6400.0,5.0,6.44,8.0,2592000.0,408.0,90.0,Fluid AMOLED,0,"כחול, אפור",,40.0,63.0,1,1,1298.0,1450.0,1.0,5.1,4115.0,zap_13
Nokia,2020.0,Android,195.0,,1,מסך מגע,3.0,2000.0,4.0,6.5,8.0,1152000.0,270.0,,IPS LCD,0,,Micro SD/T-Flash,5.0,15.0,1,1,498.0,649.0,0.0,5.0,4500.0,zap_13
Slider,,,,,0,מקשי ספרות,,,,,,,,,,0,"אדום, שחור וכסף",,,1.0,0,0,349.0,415.0,0.0,,,zap_13
OPPO,2020.0,Android,184.0,Reno,1,מסך מגע,12.0,,5.0,6.55,8.0,2592000.0,402.0,90.0,Super AMOLED,0,"שחור, כחול, אדום",,32.0,81.0,1,1,1999.0,2699.0,1.0,5.1,4400.0,zap_13
Realme,2022.0,Android,182.0,Realme 9,1,מסך מגע,8.0,4500.0,4.0,6.4,8.0,2592000.0,411.0,90.0,Super AMOLED,0,"שחור, כחול, ירוק",,16.0,60.0,1,1,1249.0,1499.0,1.0,5.2,4500.0,zap_13
Apple,2018.0,iOS,194.0,iPhone XR,1,מסך מגע,3.0,,4.0,6.1,8.0,1483776.0,326.0,,Liquid Retina IPS LCD,1,"שחור, כחול, אדום, צהוב",,7.0,12.0,0,1,1499.0,1499.0,1.0,5.0,,zap_13
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,18.0,40.0,1,1,2099.0,3015.0,1.0,5.0,4100.0,zap_13
Nokia,2019.0,Android,180.0,,1,מסך מגע,6.0,4000.0,4.0,6.3,8.0,2462400.0,400.0,60.0,IPS LCD,0,"לבן, כחול, ירוק",Micro SD/T-Flash,20.0,61.0,1,1,748.0,999.0,1.0,5.0,3500.0,zap_13
Realme,2021.0,Android,180.0,GT Master,1,מסך מגע,6.0,4300.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,"שחור, לבן, אפור",,32.0,74.0,1,1,1160.0,1399.0,1.0,5.2,4300.0,zap_13
Google,2019.0,Android,193.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,6.3,8.0,4377600.0,537.0,,P-OLED,1,"שחור, לבן, כתום",,8.0,28.2,0,1,1149.0,1997.0,1.0,5.0,3700.0,zap_13
Blackview,2022.0,Android,367.0,BL8800 Pro,1,מסך מגע,8.0,4200.0,4.0,6.58,8.0,2600640.0,401.0,,IPS LCD,1,"שחור, כתום, ירוק",,16.0,100.0,1,1,1995.0,2149.0,1.0,5.1,8380.0,zap_13
Xiaomi,2022.0,Android,202.0,Redmi Note 11,1,מסך מגע,6.0,3900.0,4.0,6.67,8.0,2592000.0,395.0,120.0,Super AMOLED,1,"לבן, כחול, אפור",microSDXC,16.0,,1,1,1199.0,1399.0,1.0,5.1,5000.0,zap_13
Honor,2022.0,Android,189.0,X9,1,מסך מגע,8.0,4000.0,4.0,6.81,8.0,2579040.0,385.0,120.0,IPS LCD,0,"שחור, כחול, כסוף",,16.0,52.0,1,1,1249.0,1290.0,1.0,5.1,4800.0,zap_13
OnePlus,2023.0,Android,195.0,Nord CE 3 Lite,1,מסך מגע,8.0,3900.0,5.0,6.72,8.0,2592000.0,391.0,120.0,IPS LCD,0,"אפור, ירוק צהוב",microSDXC,16.0,112.0,1,1,1499.0,1499.0,1.0,5.1,5000.0,zap_13
OnePlus,2020.0,Android,184.0,Nord,1,מסך מגע,8.0,6400.0,5.0,6.44,8.0,2592000.0,408.0,90.0,Fluid AMOLED,0,"כחול, אפור",,40.0,63.0,1,1,1298.0,1450.0,1.0,5.1,4115.0,zap_13
Huawei,2019.0,Android,159.0,P30 Lite,1,מסך מגע,6.0,3900.0,4.0,6.15,8.0,2496960.0,415.0,,IPS LCD,0,"שחור, לבן, כחול",microSDXC,24.0,,1,1,1313.0,1335.0,1.0,4.2,3340.0,zap_13
Realme,2022.0,Android,178.0,10,1,מסך מגע,8.0,4200.0,4.0,6.4,8.0,2592000.0,411.0,90.0,Super AMOLED,0,"לבן, כחול",microSDXC,16.0,52.0,1,1,979.0,979.0,1.0,5.3,5000.0,zap_13
Xiaomi,2020.0,Android,216.0,Mi 10T,1,מסך מגע,8.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,144.0,IPS LCD,0,"שחור, אפור",,20.0,82.0,1,1,1499.0,1775.0,1.0,5.1,5000.0,zap_14
Google,2019.0,Android,162.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,5.7,8.0,2462400.0,444.0,90.0,P-OLED,1,"שחור, לבן, כתום",,8.0,28.2,0,1,1319.0,1330.0,1.0,5.0,2800.0,zap_14
Realme,2021.0,Android,186.0,GT,1,מסך מגע,8.0,7060.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,"כחול, כסוף, שחור וזהב",,16.0,74.0,1,1,1299.0,1799.0,1.0,5.2,4500.0,zap_14
OnePlus,2022.0,Android,187.0,Nord N20 SE,1,מסך מגע,4.0,4100.0,4.0,6.56,8.0,1160640.0,269.0,,IPS LCD,0,"שחור, כחול",microSDXC,8.0,52.0,1,1,715.0,999.0,0.0,5.3,5000.0,zap_14
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,"אפור, כסוף, זהב",,7.0,24.0,0,1,1699.0,2890.0,1.0,5.0,,zap_14
OnePlus,2020.0,Android,188.0,OnePlus 8,1,מסך מגע,12.0,7060.0,5.0,6.55,8.0,2592000.0,402.0,120.0,Fluid AMOLED,0,"כסוף, ירוק",,16.0,71.0,1,1,1884.0,2099.0,1.0,5.1,4500.0,zap_14
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,"אפור, כסוף, זהב",,7.0,24.0,0,1,1699.0,2890.0,1.0,5.0,,zap_14
Samsung,2023.0,Android,168.0,Galaxy S23,1,מסך מגע,8.0,10960.0,5.0,6.1,8.0,2527200.0,422.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק, לבנדר",,12.0,72.0,1,1,3175.0,3445.0,1.0,5.3,3900.0,zap_14
Samsung,2022.0,Android,263.0,Galaxy Z Fold4,1,מסך מגע,12.0,7740.0,4.0,7.6,8.0,3942912.0,373.0,120.0,Foldable Dynamic AMOLED 2X,1,"שחור, בז'",,4.0,72.0,1,1,5499.0,5949.0,1.0,5.2,4400.0,zap_14
Samsung,2017.0,Android,173.0,Galaxy S8 Plus,1,מסך מגע,4.0,4000.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,"שחור, כחול, אפור, כסוף, זהב",Micro SD/T-Flash,8.0,12.0,1,1,1050.0,1050.0,1.0,5.0,3500.0,zap_14
Samsung,2022.0,Android,167.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.1,8.0,2527200.0,425.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,2600.0,2890.0,1.0,5.2,3700.0,zap_14
Blackview,,Android,180.0,A80s,0,מסך מגע,4.0,3300.0,,6.22,8.0,1094400.0,,,IPS LCD,0,,microSDXC,,,0,1,519.0,749.0,0.0,4.2,4200.0,zap_14
Google,2020.0,Android,151.0,Pixel,1,מסך מגע,8.0,6400.0,5.0,6.0,8.0,2527200.0,432.0,90.0,OLED,1,"שחור, ירוק",,8.0,28.0,1,1,2300.0,2300.0,1.0,5.0,4080.0,zap_14
Samsung,2022.0,Android,263.0,Galaxy Z Fold4,1,מסך מגע,12.0,7740.0,4.0,7.6,8.0,3942912.0,373.0,120.0,Foldable Dynamic AMOLED 2X,1,"שחור, בז'",,4.0,72.0,1,1,5499.0,5949.0,1.0,5.2,4400.0,zap_14
Samsung,2022.0,Android,176.0,Galaxy M53,1,מסך מגע,6.0,4400.0,5.0,6.7,8.0,2600640.0,394.0,120.0,Super AMOLED Plus,0,"כחול, חום, ירוק",microSDXC,32.0,120.0,1,1,1585.0,1586.0,1.0,5.2,5000.0,zap_14
Realme,2022.0,Android,188.0,GT Neo 3,1,מסך מגע,8.0,4850.0,5.0,6.7,8.0,2604960.0,394.0,120.0,AMOLED,0,"שחור, לבן, כחול",,16.0,60.0,1,1,1399.0,1399.0,1.0,5.3,5000.0,zap_14
Samsung,2017.0,Android,173.0,Galaxy S8 Plus,1,מסך מגע,4.0,4000.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,"שחור, כחול, אפור, כסוף, זהב",Micro SD/T-Flash,8.0,12.0,1,1,1050.0,1050.0,1.0,5.0,3500.0,zap_14
Xiaomi,2017.0,Android,211.0,Mi,1,מסך מגע,4.0,2000.0,4.0,6.44,8.0,2073600.0,342.0,,,0,זהב,Micro SD/T-Flash,5.0,12.0,1,1,797.0,798.0,1.0,4.2,5300.0,zap_14
Realme,2022.0,Android,188.0,GT Neo 3,1,מסך מגע,8.0,4850.0,5.0,6.7,8.0,2604960.0,394.0,120.0,AMOLED,0,"שחור, לבן, כחול",,16.0,60.0,1,1,1399.0,1399.0,1.0,5.3,5000.0,zap_14
Realme,2022.0,Android,199.0,GT 2 Pro,1,מסך מגע,12.0,7300.0,4.0,6.7,8.0,4631040.0,509.0,120.0,LTPO2 AMOLED,0,"שחור, לבן, כחול, ירוק",,32.0,103.0,1,1,2499.0,2499.0,1.0,5.2,5000.0,zap_14
Google,2018.0,Android,184.0,Pixel 3 XL,1,מסך מגע,4.0,4100.0,4.0,6.3,8.0,4262400.0,523.0,,P-OLED,1,"שחור, לבן, ורוד",,16.0,12.2,1,1,1090.0,1100.0,1.0,5.0,3430.0,zap_14
OPPO,2022.0,Android,187.0,A57,1,מסך מגע,4.0,4100.0,4.0,6.56,8.0,1160640.0,269.0,,IPS LCD,1,"שחור, ירוק",microSDXC,8.0,15.0,1,1,670.0,699.0,0.0,5.3,5000.0,zap_14
Realme,2022.0,Android,199.0,GT 2 Pro,1,מסך מגע,12.0,7300.0,4.0,6.7,8.0,4631040.0,509.0,120.0,LTPO2 AMOLED,0,"שחור, לבן, כחול, ירוק",,32.0,103.0,1,1,2499.0,2499.0,1.0,5.2,5000.0,zap_14
OnePlus,2020.0,Android,180.0,OnePlus 8,1,מסך מגע,8.0,7060.0,5.0,6.55,4.0,2592000.0,402.0,90.0,Fluid AMOLED,1,"שחור, כסוף, ירוק",,16.0,66.0,1,1,1449.0,1549.0,1.0,5.1,4300.0,zap_14
Xiaomi,2020.0,Android,216.0,Mi 10T,1,מסך מגע,8.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,144.0,IPS LCD,0,"שחור, אפור",,20.0,82.0,1,1,1499.0,1775.0,1.0,5.1,5000.0,zap_14
Samsung,2011.0,Android,97.5,,1,מסך מגע,,830.0,3.5,3.0,1.0,76800.0,133.0,,TFT,0,"שחור, לבן, כתום, ורוד",Micro SD/T-Flash,0.0,2.0,0,1,300.0,300.0,0.0,3.0,1200.0,zap_14
Google,2019.0,Android,167.0,Pixel 3a XL,1,מסך מגע,4.0,3700.0,4.0,6.0,8.0,2332800.0,402.0,,OLED,0,"שחור, לבן, סגול",,8.0,12.2,1,1,820.0,824.0,1.0,5.0,3700.0,zap_14
Geemarc,,,,,0,מקשי ספרות,,,,2.8,,,,,,0,,,,,0,0,649.0,699.0,0.0,,,zap_14
Blackview,,Android,180.0,A80s,0,מסך מגע,4.0,3300.0,,6.22,8.0,1094400.0,,,IPS LCD,0,,microSDXC,,,0,1,519.0,749.0,0.0,4.2,4200.0,zap_14
Geemarc,,,,,0,מקשי ספרות,,,,2.8,,,,,,0,,,,,0,0,649.0,699.0,0.0,,,zap_14
Xiaomi,2021.0,Android,193.0,Poco X3 GT,1,מסך מגע,8.0,4600.0,4.0,6.6,8.0,2592000.0,399.0,120.0,IPS LCD,1,"שחור, לבן, כחול",,16.0,74.0,1,1,1320.0,1499.0,1.0,5.2,5000.0,zap_14
OnePlus,2020.0,Android,180.0,OnePlus 8,1,מסך מגע,8.0,7060.0,5.0,6.55,4.0,2592000.0,402.0,90.0,Fluid AMOLED,1,"שחור, כסוף, ירוק",,16.0,66.0,1,1,1449.0,1549.0,1.0,5.1,4300.0,zap_14
Samsung,2022.0,Android,167.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.1,8.0,2527200.0,425.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,2600.0,2890.0,1.0,5.2,3700.0,zap_14
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,"אפור, כסוף, זהב",,7.0,24.0,0,1,2298.0,3500.0,1.0,5.0,,zap_14
Xiaomi,2021.0,Android,193.0,Poco X3 GT,1,מסך מגע,8.0,4600.0,4.0,6.6,8.0,2592000.0,399.0,120.0,IPS LCD,1,"שחור, לבן, כחול",,16.0,74.0,1,1,1320.0,1499.0,1.0,5.2,5000.0,zap_14
Google,2018.0,Android,184.0,Pixel 3 XL,1,מסך מגע,4.0,4100.0,4.0,6.3,8.0,4262400.0,523.0,,P-OLED,1,"שחור, לבן, ורוד",,16.0,12.2,1,1,1090.0,1100.0,1.0,5.0,3430.0,zap_14
OPPO,2022.0,Android,187.0,A57,1,מסך מגע,4.0,4100.0,4.0,6.56,8.0,1160640.0,269.0,,IPS LCD,1,"שחור, ירוק",microSDXC,8.0,15.0,1,1,670.0,699.0,0.0,5.3,5000.0,zap_14
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,"אפור, כסוף, זהב",,7.0,24.0,0,1,2298.0,3500.0,1.0,5.0,,zap_14
Google,2019.0,Android,162.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,5.7,8.0,2462400.0,444.0,90.0,P-OLED,1,"שחור, לבן, כתום",,8.0,28.2,0,1,1319.0,1330.0,1.0,5.0,2800.0,zap_14
Samsung,2023.0,Android,168.0,Galaxy S23,1,מסך מגע,8.0,10960.0,5.0,6.1,8.0,2527200.0,422.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק, לבנדר",,12.0,72.0,1,1,3175.0,3445.0,1.0,5.3,3900.0,zap_14
OnePlus,2020.0,Android,188.0,OnePlus 8,1,מסך מגע,12.0,7060.0,5.0,6.55,8.0,2592000.0,402.0,120.0,Fluid AMOLED,0,"כסוף, ירוק",,16.0,71.0,1,1,1884.0,2099.0,1.0,5.1,4500.0,zap_14
Google,2020.0,Android,151.0,Pixel,1,מסך מגע,8.0,6400.0,5.0,6.0,8.0,2527200.0,432.0,90.0,OLED,1,"שחור, ירוק",,8.0,28.0,1,1,2300.0,2300.0,1.0,5.0,4080.0,zap_14
Samsung,2011.0,Android,97.5,,1,מסך מגע,,830.0,3.5,3.0,1.0,76800.0,133.0,,TFT,0,"שחור, לבן, כתום, ורוד",Micro SD/T-Flash,0.0,2.0,0,1,300.0,300.0,0.0,3.0,1200.0,zap_14
Samsung,2022.0,Android,176.0,Galaxy M53,1,מסך מגע,6.0,4400.0,5.0,6.7,8.0,2600640.0,394.0,120.0,Super AMOLED Plus,0,"כחול, חום, ירוק",microSDXC,32.0,120.0,1,1,1585.0,1586.0,1.0,5.2,5000.0,zap_14
Xiaomi,2017.0,Android,211.0,Mi,1,מסך מגע,4.0,2000.0,4.0,6.44,8.0,2073600.0,342.0,,,0,זהב,Micro SD/T-Flash,5.0,12.0,1,1,797.0,798.0,1.0,4.2,5300.0,zap_14
Realme,2021.0,Android,186.0,GT,1,מסך מגע,8.0,7060.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,"כחול, כסוף, שחור וזהב",,16.0,74.0,1,1,1299.0,1799.0,1.0,5.2,4500.0,zap_14
Google,2019.0,Android,167.0,Pixel 3a XL,1,מסך מגע,4.0,3700.0,4.0,6.0,8.0,2332800.0,402.0,,OLED,0,"שחור, לבן, סגול",,8.0,12.2,1,1,820.0,824.0,1.0,5.0,3700.0,zap_14
OnePlus,2022.0,Android,187.0,Nord N20 SE,1,מסך מגע,4.0,4100.0,4.0,6.56,8.0,1160640.0,269.0,,IPS LCD,0,"שחור, כחול",microSDXC,8.0,52.0,1,1,715.0,999.0,0.0,5.3,5000.0,zap_14
Modu,2010.0,,,,0,מסך מגע,,,3.0,2.2,,76800.0,182.0,,TFT,0,שחור,Micro SD/T-Flash,0.0,,0,0,199.0,199.0,0.0,2.1,500.0,zap_15
Samsung,2016.0,Android,167.0,Galaxy J7,1,מסך מגע,3.0,1600.0,4.0,5.5,8.0,2073600.0,401.0,,PLS LCD,0,"שחור, זהב",Micro SD/T-Flash,8.0,13.0,1,1,549.0,549.0,0.0,4.1,3300.0,zap_15
Google,2018.0,Android,148.0,Pixel 3,1,מסך מגע,4.0,4100.0,4.0,5.5,8.0,2332800.0,443.0,,P-OLED,1,"שחור, לבן, ורוד",,16.0,12.2,1,1,785.0,785.0,1.0,5.0,2915.0,zap_15
Xiaomi,2021.0,Android,193.0,Redmi Note 10,1,מסך מגע,6.0,4100.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"אפור, ירוק, ארד",microSDXC,16.0,123.0,1,1,1140.0,1189.0,1.0,5.1,5020.0,zap_15
OnePlus,2018.0,Android,185.0,,1,מסך מגע,6.0,4500.0,4.0,6.4,8.0,2527200.0,402.0,,AMOLED,0,שחור,,16.0,36.0,1,1,1343.0,1349.0,1.0,5.0,3700.0,zap_15
Realme,2021.0,Android,177.0,Realme 8,1,מסך מגע,8.0,4050.0,4.0,6.4,8.0,2592000.0,411.0,,Super AMOLED,0,"שחור, כסוף",microSDXC,16.0,76.0,1,1,799.0,999.0,1.0,5.1,5000.0,zap_15
Samsung,2019.0,Android,196.0,Galaxy Note 10,1,מסך מגע,12.0,7030.0,5.0,6.8,8.0,4377600.0,498.0,,Dynamic AMOLED,1,"שחור, לבן, כסוף",Micro SD/T-Flash,10.0,40.0,1,1,2628.0,2630.0,1.0,5.0,4300.0,zap_15
Realme,2022.0,Android,194.5,GT Neo 3T,1,מסך מגע,8.0,7420.0,5.0,6.62,8.0,2592000.0,398.0,120.0,AMOLED,0,"שחור, לבן, צהוב",,16.0,74.0,1,1,1399.0,1399.0,1.0,5.2,5000.0,zap_15
Samsung,2019.0,Android,166.0,Galaxy A50,1,מסך מגע,4.0,4000.0,4.0,6.4,8.0,2527200.0,403.0,,Super AMOLED,0,"שחור, לבן, כחול",Micro SD/T-Flash,25.0,38.0,1,1,799.0,799.0,0.0,5.0,4000.0,zap_15
Modu,2010.0,,,,0,מסך מגע,,,3.0,2.2,,76800.0,182.0,,TFT,0,שחור,Micro SD/T-Flash,0.0,,0,0,199.0,199.0,0.0,2.1,500.0,zap_15
Xiaomi,2021.0,Android,179.0,Xioami 12,1,מסך מגע,8.0,7300.0,4.0,6.28,8.0,2592000.0,419.0,120.0,AMOLED,0,"כחול, סגול, אפור, ירוק",,32.0,68.0,1,1,2595.0,2699.0,1.0,5.2,4500.0,zap_15
Nokia,2010.0,Symbian,89.3,,1,מקשי ספרות,,600.0,3.5,2.2,1.0,,182.0,,TFT,0,"לבן, אפור",Micro SD/T-Flash,0.3,3.2,0,0,399.0,420.0,0.0,2.0,1050.0,zap_15
Xiaomi,2021.0,Android,193.0,Redmi Note 10,1,מסך מגע,6.0,4100.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"אפור, ירוק, ארד",microSDXC,16.0,123.0,1,1,1140.0,1189.0,1.0,5.1,5020.0,zap_15
Nokia,2006.0,,102.0,,0,מקשי ספרות,,,2.0,2.2,,76800.0,182.0,,TFT,0,"שחור, לבן, אדום, בז'",Micro SD/T-Flash,0.0,1.3,0,0,299.0,299.0,0.0,2.0,820.0,zap_15
Realme,2022.0,Android,194.5,GT Neo 3T,1,מסך מגע,8.0,7420.0,5.0,6.62,8.0,2592000.0,398.0,120.0,AMOLED,0,"שחור, לבן, צהוב",,16.0,74.0,1,1,1399.0,1399.0,1.0,5.2,5000.0,zap_15
Realme,2022.0,Android,182.0,Realme 9,1,מסך מגע,8.0,4500.0,4.0,6.4,8.0,2592000.0,411.0,90.0,Super AMOLED,0,"שחור, כחול, ירוק",,16.0,60.0,1,1,1499.0,1599.0,1.0,5.2,4500.0,zap_15
OnePlus,2019.0,Android,190.0,7T,1,מסך מגע,8.0,8160.0,4.0,6.55,8.0,2592000.0,402.0,90.0,Fluid AMOLED,0,"כחול, כסוף",,16.0,76.0,1,1,1690.0,1920.0,1.0,5.0,3800.0,zap_15
Nokia,2020.0,Android,161.0,,1,מסך מגע,3.0,3400.0,4.0,5.71,8.0,1094400.0,295.0,,,0,"שחור, ורוד",Micro SD/T-Flash,8.0,15.0,1,1,349.0,349.0,1.0,4.2,3000.0,zap_15
Xiaomi,2022.0,Android,187.0,Redmi Note 12 Pro,1,מסך מגע,8.0,4600.0,5.0,6.67,8.0,2592000.0,395.0,120.0,OLED,1,"שחור, לבן, כחול, סגול",,16.0,60.0,1,1,1299.0,1339.0,1.0,5.2,5000.0,zap_15
Google,2019.0,Android,193.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,6.3,8.0,4377600.0,537.0,,P-OLED,1,"שחור, לבן, כתום",,8.0,28.2,0,1,1576.0,1579.0,1.0,5.0,3700.0,zap_15
Xiaomi,2022.0,Android,187.0,Redmi Note 12 Pro,1,מסך מגע,8.0,4600.0,5.0,6.67,8.0,2592000.0,395.0,120.0,OLED,1,"שחור, לבן, כחול, סגול",,16.0,60.0,1,1,1299.0,1339.0,1.0,5.2,5000.0,zap_15
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,6.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,"כחול, אפור, כסוף, ירוק",microSDXC,8.0,52.0,1,1,999.0,999.0,1.0,5.1,5000.0,zap_15
OnePlus,2019.0,Android,190.0,7T,1,מסך מגע,8.0,8160.0,4.0,6.55,8.0,2592000.0,402.0,90.0,Fluid AMOLED,0,"כחול, כסוף",,16.0,76.0,1,1,1690.0,1920.0,1.0,5.0,3800.0,zap_15
Nokia,2017.0,,73.0,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,"שחור, לבן, כחול",,0.0,,0,0,175.0,175.0,0.0,0.0,800.0,zap_15
Realme,2021.0,Android,177.0,Realme 8,1,מסך מגע,8.0,4050.0,4.0,6.4,8.0,2592000.0,411.0,,Super AMOLED,0,"שחור, כסוף",microSDXC,16.0,76.0,1,1,799.0,999.0,1.0,5.1,5000.0,zap_15
Nokia,2017.0,,73.0,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,"שחור, לבן, כחול",,0.0,,0,0,175.0,175.0,0.0,0.0,800.0,zap_15
Nokia,2006.0,,102.0,,0,מקשי ספרות,,,2.0,2.2,,76800.0,182.0,,TFT,0,"שחור, לבן, אדום, בז'",Micro SD/T-Flash,0.0,1.3,0,0,299.0,299.0,0.0,2.0,820.0,zap_15
Nokia,2020.0,Android,161.0,,1,מסך מגע,3.0,3400.0,4.0,5.71,8.0,1094400.0,295.0,,,0,"שחור, ורוד",Micro SD/T-Flash,8.0,15.0,1,1,349.0,349.0,1.0,4.2,3000.0,zap_15
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,6.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,"כחול, אפור, כסוף, ירוק",microSDXC,8.0,52.0,1,1,999.0,999.0,1.0,5.1,5000.0,zap_15
OnePlus,2018.0,Android,185.0,,1,מסך מגע,6.0,4500.0,4.0,6.4,8.0,2527200.0,402.0,,AMOLED,0,שחור,,16.0,36.0,1,1,1343.0,1349.0,1.0,5.0,3700.0,zap_15
Xiaomi,2021.0,Android,157.0,Mi 11,1,מסך מגע,6.0,4100.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,0,"שחור, כחול, ורוד",microSDXC,16.0,77.0,1,1,1244.0,1250.0,1.0,5.1,4250.0,zap_15
Realme,2022.0,Android,182.0,Realme 9,1,מסך מגע,8.0,4500.0,4.0,6.4,8.0,2592000.0,411.0,90.0,Super AMOLED,0,"שחור, כחול, ירוק",,16.0,60.0,1,1,1499.0,1599.0,1.0,5.2,4500.0,zap_15
Nokia,2021.0,Android,248.0,XR20,1,מסך מגע,6.0,3800.0,4.0,6.67,8.0,2592000.0,395.0,,IPS LCD,1,"כחול, אפור",microSDXC,8.0,61.0,1,1,1997.0,1998.0,1.0,5.1,4630.0,zap_15
Honor,2022.0,Android,198.0,X7,1,מסך מגע,4.0,4300.0,4.0,6.74,8.0,1152000.0,260.0,90.0,IPS LCD,0,"כחול, כסוף",microSDXC,8.0,57.0,1,1,849.0,882.0,1.0,5.1,5000.0,zap_15
