Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Nokia,2017,Android,160 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,4GB,1800 2500 MHz,4,5.3 אינטש,4 + 4 ליבות,1440x2560 פיקסלים,554 ppi,יעודכן בקרוב,יעודכן בקרוב,IP54,"כחול, כסוף",Micro SD/T-Flash,13 מגה פיקסל,13 + 13 מגה פיקסל,כולל,כולל,850,899,כולל,5.0,"3,090 mAh",15
Google,2019,Android,193 גרם,Pixel 4,סמארטפון,מסך מגע,6GB,2840 2420 1780 MHz,4,6.3 אינטש,1+3+4,1440x3040 פיקסלים,537 ppi,יעודכן בקרוב,P-OLED,IP68,"שחור, לבן, כתום",ללא,8 מגה פיקסל,12.2 + 16 מגה פיקסל,ללא,כולל,"1,576","1,579",כולל,5.0,"3,700 mAh",15
Xiaomi,2021,Android,179 גרם,Xioami 12,סמארטפון,מסך מגע,8GB,1800 2500 3000 MHz,4,6.28 אינטש,4 + 3 + 1 ליבות,1080x2400 פיקסלים,419 ppi,120 Hz,AMOLED,לא זמין,"כחול, סגול, אפור, ירוק",ללא,32 מגה פיקסל,50 + 13 + 5 מגה פיקסל,כולל,כולל,"2,595","2,699",אופציונאלי,5.2,"4,500 mAh",15
Nokia,2010,Symbian,89.3 גרם,יעודכן בקרוב,סמארטפון,מקשי ספרות,יעודכן בקרוב,600 MHz,3.5,2.2 אינטש,ליבה אחת,יעודכן בקרוב,182 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,"לבן, אפור",Micro SD/T-Flash,0.3 מגה פיקסל,3.2 מגה פיקסל,יעודכן בקרוב,לא כולל,399,420,לא זמין,2.0,"1,050 mAh",15
Samsung,2019,Android,166 גרם,Galaxy A50,סמארטפון,מסך מגע,4GB,2300 1700 MHz,4,6.4 אינטש,4 + 4 ליבות,1080x2340 פיקסלים,403 ppi,לא זמין,Super AMOLED,ללא,"שחור, לבן, כחול",Micro SD/T-Flash,25 מגה פיקסל,25 + 8 + 5 מגה פיקסל,כולל,כולל,799,799,ללא,5.0,"4,000 mAh",15
Xiaomi,2021,Android,193 גרם,Redmi Note 10,סמארטפון,מסך מגע,6GB,2300 1800 MHz,4,6.67 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"אפור, ירוק, ארד",microSDXC,16 מגה פיקסל,108 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,"1,140","1,189",אופציונאלי,5.1,"5,020 mAh",15
OnePlus,2019,Android,190 גרם,7T,סמארטפון,מסך מגע,8GB,2960 3420 1780 MHz,4,6.55 אינטש,1 + 3 + 4,1080x2400 פיקסלים,402 ppi,90 Hz,Fluid AMOLED,ללא,"כחול, כסוף",ללא,16 מגה פיקסל,48 + 16 + 12,כולל,כולל,"1,690","1,920",כולל,5.0,"3,800 mAh",15
Nokia,2021,Android,248 גרם,XR20,סמארטפון,מסך מגע,6GB,1800 2000 MHz,4,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,לא זמין,IPS LCD,IP68,"כחול, אפור",microSDXC,8 מגה פיקסל,48 + 13 מגה פיקסל,כולל,כולל,"1,997","1,998",כולל,5.1,"4,630 mAh",15
Realme,2022,Android,194.5 גרם,GT Neo 3T,סמארטפון,מסך מגע,8GB,1800 2420 3200 MHz,5,6.62 אינטש,4 + 3 + 1 ליבות,1080x2400 פיקסלים,398 ppi,120 Hz,AMOLED,לא זמין,"שחור, לבן, צהוב",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,399","1,399",אופציונאלי,5.2,"5,000 mAh",15
Xiaomi,2021,Android,190 גרם,Redmi Note 10,סמארטפון,מסך מגע,6GB,2000 2200 MHz,4,6.5 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,405 ppi,90 Hz,IPS LCD,לא זמין,"כחול, אפור, כסוף, ירוק",microSDXC,8 מגה פיקסל,48 + 2 + 2 מגה פיקסל,כולל,כולל,999,999,כולל,5.1,"5,000 mAh",15
Nokia,2006,לא רלוונטי,102 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,2.2 אינטש,לא זמין,320x240 פיקסלים,182 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,"שחור, לבן, אדום, בז'",Micro SD/T-Flash,לא כולל מגה פיקסל,1.3 מגה פיקסל,יעודכן בקרוב,לא כולל,299,299,לא זמין,2.0,820 mAh,15
OnePlus,2018,Android,185 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,6GB,2800 1700 MHz,4,6.4 אינטש,4 + 4 ליבות,1080x2340 פיקסלים,402 ppi,יעודכן בקרוב,AMOLED,ללא,שחור,ללא,16 מגה פיקסל,16 + 20 מגה פיקסל,כולל,כולל,"1,343","1,349",כולל,5.0,"3,700 mAh",15
Nokia,2017,לא רלוונטי,73 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,2,1.8 אינטש,יעודכן בקרוב,120x160 פיקסלים,111 ppi,יעודכן בקרוב,TFT,ללא,"שחור, לבן, כחול",ללא,לא כולל מגה פיקסל,ללא,ללא,לא כולל,175,175,לא רלוונטי,לא כולל,800 mAh,15
Google,2018,Android,148 גרם,Pixel 3,סמארטפון,מסך מגע,4GB,2500 1600 MHz,4,5.5 אינטש,4 + 4 ליבות,1080x2160 פיקסלים,443 ppi,לא זמין,P-OLED,IP68,"שחור, לבן, ורוד",ללא,8 + 8 מגה פיקסל,12.2 מגה פיקסל,כולל,כולל,785,785,כולל,5.0,"2,915 mAh",15
Xiaomi,2022,Android,187 גרם,Redmi Note 12 Pro,סמארטפון,מסך מגע,8GB,2000 2600 MHz,5,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,OLED,IP53,"שחור, לבן, כחול, סגול",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,299","1,339",אופציונאלי,5.2,"5,000 mAh",15
Realme,2022,Android,182 גרם,Realme 9,סמארטפון,מסך מגע,8GB,2000 2500 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,לא זמין,"שחור, כחול, ירוק",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,499","1,599",אופציונאלי,5.2,"4,500 mAh",15
Modu,2010,לא זמין,לא זמין,לא רלוונטי,יעודכן בקרוב,מסך מגע,לא זמין,לא זמין,3,2.2 אינטש,לא זמין,240x320 פיקסלים,182 ppi,לא זמין,TFT,לא זמין,שחור,Micro SD/T-Flash,לא כולל מגה פיקסל,ללא,לא זמין,לא כולל,199,199,לא זמין,2.1,500 mAh,15
Samsung,2019,Android,196 גרם,Galaxy Note 10,סמארטפון,מסך מגע,12GB,2730 2400 1900 MHz,5,6.8 אינטש,2+2+4,1440x3040 פיקסלים,498 ppi,יעודכן בקרוב,Dynamic AMOLED,IP68,"שחור, לבן, כסוף",Micro SD/T-Flash,10 מגה פיקסל,12 + 12 + 16 מגה פיקסל,כולל,כולל,"2,628","2,630",כולל,5.0,"4,300 mAh",15
Xiaomi,2021,Android,215 גרם,Poco X3,סמארטפון,מסך מגע,6GB,2960 2420 1780 MHz,4,6.67 אינטש,1 + 3 + 4,1080x2400 פיקסלים,395 ppi,120 Hz,IPS LCD,IP53,"שחור, אדום, ארד",microSDXC,20 מגה פיקסל,48 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,"1,249","1,249",אופציונאלי,5.0,"5,160 mAh",16
OnePlus,2020,Android,188 גרם,Nord,סמארטפון,מסך מגע,4GB,1600 1800 MHz,4,6.52 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,90 Hz,יעודכן בקרוב,ללא,אפור,Micro SD/T-Flash,8 מגה פיקסל,13 + 2 + 2 מגה פיקסל,כולל,כולל,670,673,ללא,5.0,"5,000 mAh",16
Samsung,2022,Android,195 גרם,Galaxy A23,סמארטפון,מסך מגע,4GB,1900 2400 MHz,4,6.6 אינטש,יעודכן בקרוב,1080x2408 פיקסלים,400 ppi,90 Hz,PLS LCD,לא זמין,"שחור, לבן, כחול",microSDXC,8 מגה פיקסל,50 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,779,779,ללא,5.0,"5,000 mAh",16
Xiaomi,2020,Android,208 גרם,Mi 10,סמארטפון,יעודכן בקרוב,8GB,2840 2420 1800 MHz,5,6.67 אינטש,1 + 3 + 4,1080x2340 פיקסלים,386 ppi,90 Hz,Super AMOLED,ללא,"אפור, ירוק, זהב",ללא,20 מגה פיקסל,108 + 13 + 2 + 2 מגה פיקסל,כולל,כולל,"1,989","1,999",כולל,5.1,"4,780 mAh",16
Xiaomi,2021,Android,203 גרם,11T,סמארטפון,מסך מגע,8GB,2000 2600 3000 MHz,4,6.67 אינטש,1+3+4,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"לבן, כחול, אפור",ללא,16 מגה פיקסל,108 + 8 + 5 מגה פיקסל,כולל,כולל,"1,849","2,015",כולל,5.2,"5,000 mAh",16
Samsung,2021,Android,196 גרם,Galaxy A03,סמארטפון,מסך מגע,3GB,1600 1600 MHz,4,6.5 אינטש,6 + 2 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, כחול, אדום",microSDXC,5 מגה פיקסל,48 + 2 מגה פיקסל,לא זמין,כולל,449,540,ללא,5.0,"5,000 mAh",16
Nokia,2011,לא רלוונטי,115 גרם,יעודכן בקרוב,טלפון רגיל,"מסך מגע, מקשי ספרות",לא זמין,לא זמין,2,2.6 אינטש,לא זמין,יעודכן בקרוב,154 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,שחור,Micro SD/T-Flash,לא כולל מגה פיקסל,2 מגה פיקסל,יעודכן בקרוב,לא כולל,450,450,לא זמין,2.1,"1,020 mAh",16
Xiaomi,2018,Android,180 גרם,Pocophone F1,סמארטפון,מסך מגע,6GB,2800 1800 MHz,4,6.18 אינטש,4 + 4 ליבות,1080x2246 פיקסלים,403 ppi,יעודכן בקרוב,יעודכן בקרוב,ללא,"שחור, כחול, אדום",Micro SD/T-Flash,20 מגה פיקסל,יעודכן בקרוב,כולל,כולל,"1,099","1,099",ללא,5.0,"4,000 mAh",16
Xiaomi,2021,Android,190 גרם,Poco M3 Pro,סמארטפון,מסך מגע,4GB,2000 2200 MHz,4,6.5 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,405 ppi,90 Hz,IPS LCD,לא זמין,"שחור, כחול, צהוב",microSDXC,8 מגה פיקסל,48 + 2 + 2 מגה פיקסל,כולל,כולל,699,699,כולל,5.1,"5,000 mAh",16
Xiaomi,2020,Android,196 גרם,Redmi 9C,סמארטפון,מסך מגע,4GB,1800 2300 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"כחול, אפור, כתום",microSDXC,5 מגה פיקסל,13 + 2 + 2 מגה פיקסל,כולל,כולל,749,769,ללא,5.0,"5,000 mAh",16
Xiaomi,2022,Android,208.4 גרם,Redmi Note 12 Pro Plus,סמארטפון,מסך מגע,8GB,יעודכן בקרוב,5,6.67 אינטש,יעודכן בקרוב,1080x2400 פיקסלים,395 ppi,120 Hz,OLED,IP53,"שחור, לבן, כחול",יעודכן בקרוב,16 מגה פיקסל,200 + 8 + 2 מגה פיקסל,כולל,כולל,"1,699","1,839",אופציונאלי,5.2,"5,000 mAh",16
Samsung,2021,Android,203 גרם,Galaxy A22,סמארטפון,מסך מגע,6GB,2000 2200 MHz,4,6.6 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,399 ppi,90 Hz,TFT,לא זמין,"לבן, אפור",microSDXC,8 מגה פיקסל,48 + 5 + 2 מגה פיקסל,כולל,כולל,799,799,אופציונאלי,5.0,"5,000 mAh",16
Samsung,2013,Android,112 גרם,לא רלוונטי,סמארטפון,מסך מגע,יעודכן בקרוב,1024 MHz,3.5,3.27 אינטש,לא זמין,320X480 פיקסלים,176 ppi,יעודכן בקרוב,TFT,ללא,לבן,Micro SD/T-Flash,לא כולל מגה פיקסל,3.15 מגה פיקסל,ללא,כולל,430,430,ללא,3.0,"1,300 mAh",16
Apple,2019,iOS,188 גרם,iPhone 11,סמארטפון,מסך מגע,4GB,2650 1800 MHz,4,5.8 אינטש,2 + 4 ליבות,1125x2436 פיקסלים,458 ppi,יעודכן בקרוב,Super Retina,IP68,"אפור, כסוף, ירוק, זהב",ללא,12 מגה פיקסל,12 + 12 + 12 מגה פיקסל,ללא,כולל,"3,638","3,999",כולל,5.0,"3,046 mAh",16
Nokia,2018,לא זמין,117 גרם,8110,טלפון רגיל,מקשי ספרות,512MB,לא זמין,4,2.4 אינטש,לא זמין,240x320 פיקסלים,167 ppi,לא זמין,TFT,לא זמין,"שחור, צהוב",microSDHC,לא כולל מגה פיקסל,2 מגה פיקסל,לא רלוונטי,כולל,449,449,ללא,4.1,"1,500 mAh",16
Samsung,2018,Android,201 גרם,Galaxy Note 9,סמארטפון,מסך מגע,8GB,2700 1800 MHz,4,6.4 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,516 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, סגול, אפור",Micro SD/T-Flash,8 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"1,955","1,959",כולל,5.0,"4,000 mAh",16
Nokia,2020,לא זמין,90.1 גרם,Nokia 225,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,4,2.4 אינטש,יעודכן בקרוב,240x320 פיקסלים,167 ppi,יעודכן בקרוב,TFT,לא זמין,"שחור, כחול, חום",microSDHC,לא כולל מגה פיקסל,0.3 מגה פיקסל,לא רלוונטי,לא כולל,238,238,ללא,5.0,"1,150 mAh",16
Nokia,2017,Android,140 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,2GB,1400 MHz,4,5.0 אינטש,4 ליבות,720x1280 פיקסלים,294 ppi,לא זמין,IPS LCD,לא זמין,"שחור, לבן, כחול, כסוף",microSDXC,8 מגה פיקסל,8 מגה פיקסל,ללא,כולל,349,349,כולל,4.0,"2,630 mAh",16
Samsung,2019,Android,179 גרם,Galaxy A71,סמארטפון,מסך מגע,6GB,2200 1800 MHz,4,6.7 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,393 ppi,יעודכן בקרוב,Super AMOLED,ללא,"שחור, כחול, כסוף, ורוד",Micro SD/T-Flash,32 מגה פיקסל,64 + 12 + 5 + 5 מגה פיקסל,כולל,כולל,"1,175","1,175",אופציונאלי,5.0,"4,500 mAh",16
Samsung,2019,Android,168 גרם,Galaxy A10,סמארטפון,מסך מגע,2GB,1600 1350 MHz,4,6.2 אינטש,2 + 6 ליבות,720x1520 פיקסלים,271 ppi,יעודכן בקרוב,יעודכן בקרוב,ללא,"שחור, כחול, אדום",Micro SD/T-Flash,5 מגה פיקסל,13 מגה פיקסל,ללא,כולל,480,480,ללא,5.0,"3,400 mAh",16
Mio,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,299,299,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,16
Nokia,2020,יעודכן בקרוב,88.2 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,2.4 אינטש,יעודכן בקרוב,320x240 פיקסלים,יעודכן בקרוב,יעודכן בקרוב,TFT,יעודכן בקרוב,יעודכן בקרוב,Micro SD/T-Flash,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,339,339,ללא,3.0,"1,200 mAh",16
Samsung,2022,Android,167 גרם,Galaxy S22,סמארטפון,מסך מגע,8GB,1700 2400 3000 MHz,4,6.1 אינטש,4 + 3 + 1 ליבות,1080x2340 פיקסלים,425 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, לבן, ירוק, תכלת, ורוד זהב",ללא,10 מגה פיקסל,50 + 10 + 12 מגה פיקסל,כולל,כולל,"2,450","2,649",כולל,5.2,"3,700 mAh",16
Xiaomi,2022,Android,202 גרם,Redmi Note 11,סמארטפון,מסך מגע,6GB,2000 2050 MHz,4,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,Super AMOLED,IP53,"לבן, כחול, אפור",microSDXC,16 מגה פיקסל,108 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,"1,178","1,295",אופציונאלי,5.1,"5,000 mAh",16
Xiaomi,2022,Android,187 גרם,Redmi Note 12 Pro,סמארטפון,מסך מגע,8GB,2000 2600 MHz,5,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,OLED,IP53,"שחור, לבן, כחול, סגול",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,499","1,499",אופציונאלי,5.2,"5,000 mAh",17
Nokia,2007,לא רלוונטי,71 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,2 אינטש,לא זמין,יעודכן בקרוב,190 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,"שחור, כחול, אדום, ורוד",Micro SD/T-Flash,לא כולל מגה פיקסל,2 מגה פיקסל,יעודכן בקרוב,לא כולל,299,299,לא זמין,לא כולל,860 mAh,17
Samsung,2020,Android,186 גרם,Galaxy S10,סמארטפון,מסך מגע,8GB,2840 2420 1780 MHz,4,6.7 אינטש,1 + 3 + 4,1080x2400 פיקסלים,394 ppi,לא זמין,Super AMOLED,ללא,"שחור, לבן, כחול",Micro SD/T-Flash,32 מגה פיקסל,48 + 12 + 8 מגה פיקסל,כולל,כולל,"1,248","1,248",כולל,5.0,"4,500 mAh",17
Samsung,2019,Android,165 גרם,Galaxy A30,סמארטפון,מסך מגע,4GB,1600 1800 MHz,4,6.4 אינטש,2 + 6 ליבות,1080x2340 פיקסלים,403 ppi,לא זמין,Super AMOLED,ללא,"שחור, כחול, אדום",Micro SD/T-Flash,16 מגה פיקסל,16 + 5 מגה פיקסל,כולל,כולל,649,649,ללא,5.0,"4,000 mAh",17
Samsung,2020,Android,196 גרם,Galaxy A02s,סמארטפון,מקשי ספרות,3GB,1800 MHz,4,6.5 אינטש,8 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,ללא,"שחור, לבן, כחול",Micro SD/T-Flash,5 מגה פיקסל,13 + 2 + 2 מגה פיקסל,ללא,כולל,449,449,ללא,4.2,"5,000 mAh",17
Sony,2007,לא רלוונטי,116 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,2 אינטש,לא זמין,320x240 פיקסלים,200 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,"שחור, לבן, אפור, ורוד",Memory Stick Micro,לא כולל מגה פיקסל,2 מגה פיקסל,יעודכן בקרוב,לא כולל,349,349,לא זמין,2.0,930 mAh,17
Nokia,2009,לא רלוונטי,90.3 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,1.8 אינטש,לא זמין,120x160 פיקסלים,111 ppi,יעודכן בקרוב,TFT,יעודכן בקרוב,"שחור, בורדו",ללא,לא כולל מגה פיקסל,1.3 מגה פיקסל,יעודכן בקרוב,לא כולל,349,349,לא זמין,2.0,860 mAh,17
Nokia,2013,לא רלוונטי,70.2 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,1.8 אינטש,לא זמין,128x160 פיקסלים,115 ppi,לא זמין,TFT,ללא,"שחור, לבן, כחול, אדום, צהוב",Micro SD/T-Flash,לא כולל מגה פיקסל,0.3 מגה פיקסל,ללא,לא כולל,249,249,ללא,3.0,950 mAh,17
Vivo,2021,Android,182 גרם,לא רלוונטי,סמארטפון,מסך מגע,4GB,1800 2000 MHz,4,6.58 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,401 ppi,לא זמין,IPS LCD,לא זמין,שחור,microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,958,958,כולל,5.0,"5,000 mAh",17
Samsung,2022,Android,186 גרם,Galaxy A33,סמארטפון,מסך מגע,6GB,2000 2400 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,IP67,"שחור, לבן, כחול",microSDXC,13 מגה פיקסל,48 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,"1,069","1,069",אופציונאלי,5.1,"5,000 mAh",17
Nokia,2019,לא זמין,86.5 גרם,Nokia 220,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,4,2.4 אינטש,יעודכן בקרוב,240x320 פיקסלים,167 ppi,לא זמין,TFT,לא זמין,"שחור, כחול",microSDHC,לא כולל מגה פיקסל,0.3 מגה פיקסל,לא רלוונטי,לא כולל,273,273,ללא,4.2,"1,200 mAh",17
Apple,2016,iOS,138 גרם,iPhone 7,סמארטפון,3D Touch,2GB,יעודכן בקרוב,4,4.7 אינטש,4 ליבות,750x1334 פיקסלים,326 ppi,יעודכן בקרוב,יעודכן בקרוב,IP67,"שחור, כסוף, זהב",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,749,749,כולל,4.2,יעודכן בקרוב,17
EasyPhone,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,349,349,לא זמין,לא זמין,לא זמין,17
Samsung,2022,Android,195 גרם,Galaxy A13,סמארטפון,מסך מגע,4GB,2000 2000 MHz,4,6.6 אינטש,4 + 4 ליבות,1080x2408 פיקסלים,400 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול",microSDXC,8 מגה פיקסל,50 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,575,575,אופציונאלי,5.0,"5,000 mAh",17
OnePlus,2020,Android,180 גרם,OnePlus 8,סמארטפון,מסך מגע,12GB,2840 2420 1800 MHz,4,6.55 אינטש,2 + 2,1080x2400 פיקסלים,402 ppi,90 Hz,Fluid AMOLED,IP68,"שחור, כסוף, ירוק",ללא,16 מגה פיקסל,48 + 16 + 2 גה פיקסל,כולל,כולל,"1,990","1,995",כולל,5.1,"4,300 mAh",17
Samsung,2021,Android,186 גרם,Galaxy A22,סמארטפון,מסך מגע,4GB,1800 2000 MHz,4,6.4 אינטש,6 + 2 ליבות,720x1600 פיקסלים,274 ppi,90 Hz,Super AMOLED,לא זמין,"שחור, לבן",microSDXC,13 מגה פיקסל,48 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,799,799,כולל,5.0,"5,000 mAh",17
Realme,2021,Android,185 גרם,Realme 8,סמארטפון,מסך מגע,6GB,2000 2200 MHz,5,6.5 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,405 ppi,90 Hz,IPS LCD,ללא,"שחור, כחול",microSDXC,16 מגה פיקסל,48 + 2 + 2 מגה פיקסל,כולל,כולל,799,799,כולל,5.1,"5,000 mAh",17
Realme,2022,Android,182 גרם,C30,סמארטפון,מסך מגע,2GB,1800 1800 MHz,4,6.5 אינטש,6 + 2 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,IPS LCD,לא זמין,"כחול, ירוק",microSDXC,5 מגה פיקסל,8 מגה פיקסל,לא זמין,כולל,538,538,ללא,5.0,"5,000 mAh",17
Realme,2022,Android,194 גרם,Narzo 50,סמארטפון,מסך מגע,4GB,2000 2050 MHz,4,6.6 אינטש,6 + 2 ליבות,1080x2412 פיקסלים,400 ppi,120 Hz,IPS LCD,לא זמין,"שחור, כחול",microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,649,649,ללא,5.1,"5,000 mAh",17
Sony,2006,לא רלוונטי,82 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,2,1.74 אינטש,לא זמין,128x160 פיקסלים,118 ppi,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"כחול, כסוף",ללא,לא כולל מגה פיקסל,0.3 מגה פיקסל,יעודכן בקרוב,לא כולל,249,249,ללא,לא כולל,לא זמין,17
Samsung,2020,Android,205 גרם,Galaxy A12,סמארטפון,מסך מגע,6GB,1800 2350 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול, אדום",microSDXC,8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,750,750,אופציונאלי,5.0,"5,000 mAh",17
Cat,2021,Android,220 גרם,S42 H,סמארטפון,מסך מגע,3GB,1800 MHz,4,5.5 אינטש,4 ליבות,720x1440 פיקסלים,293 ppi,לא זמין,IPS LCD,IP69,שחור,microSDXC,5 מגה פיקסל,13 מגה פיקסל,לא זמין,כולל,"1,390","1,399",כולל,5.0,"4,200 mAh",17
Nokia,2018,Android,138.3 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,2GB,1500 1000 MHz,4,5.2 אינטש,4 + 4 ליבות,720x1440 פיקסלים,310 ppi,יעודכן בקרוב,יעודכן בקרוב,ללא,"שחור, לבן, כחול",Micro SD/T-Flash,8 מגה פיקסל,13 מגה פיקסל,ללא,כולל,390,390,אופציונאלי,4.2,"2,990 mAh",17
OnePlus,2020,Android,199 גרם,OnePlus 8 Pro,סמארטפון,מסך מגע,8GB,2840 2420 1800 MHz,5,6.78 אינטש,1 + 3 + 4,1440x3168 פיקסלים,513 ppi,120 Hz,Fluid AMOLED,IP68,"שחור, כחול, ירוק",ללא,16 מגה פיקסל,48 + 8 + 48 + 5 מגה פיקסל,כולל,כולל,"2,399","2,749",כולל,5.1,"4,510 mAh",17
Realme,2021,Android,176 גרם,Realme 8,סמארטפון,מסך מגע,6GB,1800 2300 MHz,4,6.4 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,411 ppi,לא זמין,Super AMOLED,לא זמין,"שחור, כחול, צהוב",microSDXC,16 מגה פיקסל,108 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,899,899,כולל,5.0,"4,500 mAh",18
Apple,2017,iOS,202 גרם,iPhone 8 Plus,סמארטפון,3D Touch,3GB,יעודכן בקרוב,4,5.5 אינטש,10 ליבות,1080x1920 פיקסלים,401 ppi,יעודכן בקרוב,יעודכן בקרוב,IP67,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"1,400","1,400",כולל,5.0,"2,691 mAh",18
